id,redemption_status
3,0.042785183
4,0.005730078
5,0.05762599
8,0.00025009373
10,0.00054263143
12,0.0006874838
13,0.025517782
16,0.00048655402
18,0.0013995597
31,0.027088033
36,0.09046754
37,0.0030576887
38,0.0035357166
40,0.00065806747
41,0.0005356465
44,0.01756638
47,0.0049944655
49,0.0005315241
50,0.00820268
53,0.0007396741
57,0.010597543
59,0.0006916984
60,0.019396411
64,0.00039177205
67,0.0011272035
68,0.0055087856
70,0.0078069125
73,0.0039820997
76,0.00019418944
78,0.0040012165
81,0.024447033
87,0.0005919396
89,0.0006899432
94,0.006447519
96,0.009273221
98,0.0057304557
100,0.0045648115
105,0.0031962274
108,0.0018214857
109,0.004650435
111,0.0002728777
112,0.006957207
114,0.01784608
116,0.0112308115
119,0.07317662
120,0.0037355123
126,0.00045874473
127,0.0013471877
128,0.0002664662
132,0.0009299598
133,0.0003869256
138,0.0064184438
140,0.00876984
143,0.022628225
145,0.009948017
147,0.0072054784
148,0.00016854586
149,0.05781239
150,0.021298943
153,0.002148706
157,0.00032109718
162,0.0030281604
163,0.00013816987
166,0.00022003999
168,0.0016109647
173,0.008498698
174,0.003167439
175,0.01311363
177,0.014793342
178,0.0013054513
185,0.00056441996
189,0.013416813
190,0.0001141742
191,0.00013371804
199,0.12953857
201,0.0049845683
203,0.00038509356
204,0.033027604
210,0.022023985
211,0.0005899714
212,0.0034236263
216,0.00062303134
223,0.14438674
226,0.031958517
227,0.0055282502
229,0.041404113
232,0.0007045221
234,0.00045578292
235,0.0006215042
236,0.012053854
237,0.006586411
244,0.00033513215
245,0.000375335
246,0.008830608
248,0.0010598687
249,0.02120531
251,0.0015162968
252,0.0032818129
253,0.011649502
256,0.00038076795
257,0.008128995
258,0.0004450109
263,0.008920494
268,0.0011586082
271,0.0003602758
272,0.005842738
274,0.008659969
276,0.0007032047
278,0.0007838977
280,0.0015047095
281,0.0035307321
285,0.021707598
288,0.0006700826
289,0.0020676975
294,0.00015060273
296,0.029205434
297,0.00036208745
300,0.0010287415
302,0.012879773
303,0.0006271621
310,0.00014888943
311,0.008325261
312,0.00048651386
314,0.00048460005
315,0.00094061584
319,0.002857981
323,0.003128768
324,0.03434992
327,0.0059819827
333,0.0009478235
334,0.00013779647
338,0.00019093383
339,0.004586114
340,0.006280857
341,0.009476152
344,0.03579168
348,0.0034324946
349,0.085872166
350,0.0072382134
354,0.0050860345
358,0.0003602758
364,0.0031631677
373,0.00050536334
375,0.019945532
376,0.0010239839
377,0.0005816339
379,0.00013080185
381,0.0123213995
382,0.0074393074
388,0.0004776917
390,0.014390489
394,0.0009336718
396,0.008460498
399,0.0046263416
402,0.0001585479
405,0.0068989713
408,0.0023141925
409,0.016250834
414,0.0010495961
415,0.00020557435
416,0.025708899
422,0.02642658
426,0.009616811
427,0.00013565835
429,0.00027842223
431,0.005452568
432,0.025288016
433,0.00072111253
434,0.023109375
436,0.0029016633
437,0.025303524
439,0.0005269334
442,0.0076529034
443,0.0029862882
444,0.03481929
448,0.0053590676
451,0.0060727573
453,0.0020234846
458,0.0027480572
459,0.00935369
460,0.0012806619
462,0.007952344
464,0.0057166433
466,0.003275625
467,0.009029478
471,0.005427924
476,0.0010745631
477,0.029668437
480,0.03480182
481,0.010998778
482,0.032139458
489,0.00013318766
490,0.0009663012
493,0.00023831076
498,0.0024695154
500,0.00032754213
501,0.00036270535
509,0.00015098363
510,0.012258741
511,0.0060036844
512,0.00014888943
513,0.00050795334
514,0.0014332762
520,0.00087687693
522,0.0001794744
524,0.00042039642
527,0.004535296
537,0.00029419153
540,0.005765487
542,0.015228958
544,0.00020906002
547,0.006092068
550,0.0023141925
551,0.00016258053
552,0.0030244645
553,0.0017132717
556,0.00064310734
559,0.0081917755
562,0.0032407069
565,0.00024693346
568,0.0002436151
573,0.00057156355
574,0.00032755776
578,0.00063960947
580,0.022088323
581,0.0004949449
582,0.007897982
583,0.009053313
585,0.0047005108
586,0.001204879
587,0.025934864
588,0.00030646272
593,0.0002566362
595,0.015662149
597,0.00066101167
600,0.011673397
602,0.010594494
604,0.0070788646
605,0.0031856059
606,0.00023496058
608,0.0018319
610,0.008635646
611,0.0007373393
614,0.0034164349
616,0.007643273
619,0.0026986776
622,0.014797104
624,0.0018638409
625,0.0015765596
627,0.0038071934
629,0.003951545
630,0.00068243325
631,0.00027414347
632,0.016793856
633,0.10715572
636,0.0011145131
637,0.00488788
645,0.027053
652,0.0004098057
653,0.0037247986
655,0.0004271246
658,0.012936458
663,0.0011693165
668,0.0075248834
669,0.009032068
670,0.0010919943
674,0.0002542502
675,0.00050974503
676,0.030373575
679,0.0003046383
685,0.0006692529
688,0.007483839
690,0.011408359
691,0.008352298
692,0.001006988
696,0.0032364049
697,0.005139082
700,0.0042062406
702,0.00843869
703,0.019865626
707,0.0032748964
709,0.002535162
713,0.0037676038
716,0.011577925
717,0.004029543
720,0.0007826072
725,0.023750015
726,0.0018509016
727,0.017708633
728,0.00048825023
729,0.015556101
730,0.016778354
734,0.006562651
737,0.0007494257
738,0.010310407
739,0.0023210968
744,0.008536889
745,0.0057837768
747,0.0010887738
749,0.0003651158
752,0.0011321602
753,0.0042605
755,0.0020964583
756,0.00044372107
757,0.000851074
758,0.0003994299
761,0.00093074125
763,0.009673486
766,0.005759258
768,0.0011823496
770,0.002561313
772,0.0022153775
781,0.029359596
783,0.00075453403
786,0.00079089974
788,0.00040421437
790,0.007581861
791,0.005485431
793,0.0012349378
797,0.00062203786
798,0.08233421
801,0.00018869722
802,0.00011690752
804,0.0005695006
805,0.025685195
807,0.0073049013
808,0.0015763547
811,0.000807139
818,0.00041933538
822,0.00017230601
827,0.0028243475
828,0.006228717
834,0.0005845939
837,0.0053017843
839,0.0007857996
844,0.0034324946
845,0.009091293
849,0.00053483865
864,0.001205824
865,0.0023575288
866,0.0005246884
871,0.03696424
876,0.0039372244
877,0.0046138978
887,0.009017458
889,0.0004562233
890,0.00018171952
891,0.0009320515
895,0.009868938
896,0.0002381824
898,0.0029029632
900,0.0012524019
903,0.006380009
905,0.0023515911
908,0.00036923535
914,0.0060437224
917,0.015019417
918,0.0030209322
919,0.007418086
920,0.0055087856
921,0.0045062834
926,0.0063977106
927,0.006397126
928,0.046427615
929,0.016472138
931,0.00038014047
934,0.0001585479
937,0.0070021837
938,0.0010635017
939,0.0005247424
941,0.0046193316
943,0.00013694975
947,0.020896979
950,0.002573857
952,0.0017339446
954,0.00043930407
958,0.015517337
960,0.00014994846
961,0.0038349184
964,0.0060393503
971,0.04610251
972,0.009357199
976,0.0033024019
980,0.00014295598
984,0.0037373337
986,0.00039582755
989,0.00012570592
992,0.00054871925
995,0.00047352715
997,0.0011857011
1000,0.0051131593
1005,0.0006367132
1006,0.11525232
1014,0.0015626001
1015,0.0098356595
1021,0.0057690823
1022,0.004861162
1023,0.005492751
1025,0.04858701
1027,0.011791036
1028,0.006038177
1029,0.03789514
