id,redemption_status
3,0.002856988169159716
4,0.0002522013442492179
5,0.0066291064973776305
8,0.00018807370852306167
10,0.0010438141637335193
12,2.6572032217701267e-05
13,0.0006300478256431707
16,0.00042472102735548775
18,0.00012471738322061894
31,0.0014091346027594015
36,0.007219923588518264
37,9.445534832848674e-05
38,0.0008368660984075749
40,0.004054608418442595
41,0.0005612137514812202
44,0.0012460213017486835
47,0.0007800441949078169
49,5.5732480680832426e-05
50,0.00503700131249359
53,0.00157252032928307
57,0.0005006469066915651
59,0.00048112045838337176
60,0.000496025023351779
64,0.0014393885865814156
67,4.639216632723175e-05
68,0.001081091370868322
70,0.0037856009790186505
73,0.0010497610585863033
76,0.0037682171620962873
78,0.0019624527233065773
81,0.003022742009052095
87,0.0014579799506129637
89,0.00010168315831510916
94,0.0018504675331847465
96,0.002109339043800641
98,0.00029910584552753
100,3.840164619061223e-05
105,0.0010226696087034903
108,1.944900353125882e-05
109,0.0005642843664809289
111,0.0002488926002907447
112,0.0006374976325423866
114,0.0013057094959246297
116,0.0021439126879643977
119,0.18599770594033002
120,0.0004216139390104762
126,0.0008477965658834134
127,6.406628435050654e-05
128,0.006294607036027413
132,0.00014248645762287426
133,0.0007000188636289846
138,0.0005674376799610314
140,0.0006141976420761585
143,0.0006732832607593583
145,0.002983974560102288
147,0.007422175988071684
148,5.259678141915817e-05
149,0.0005906734293766717
150,0.0023230039409571543
153,0.00016453979357311074
157,0.003394258019018114
162,9.595677365849141e-05
163,4.435728512877144e-05
166,6.178674821014607e-05
168,0.00034574795874147985
173,0.0010658922848642994
174,0.0003021027797669438
175,0.0015194082314563587
177,0.001832820798108614
178,3.753148318985782e-05
185,0.0005108989761441724
189,0.0015905851381463642
190,8.494966010292476e-05
191,5.22405858049973e-05
199,0.0019415876337779627
201,0.0004666793802036092
203,0.0013591882562414438
204,0.004939918074575364
210,0.0029578159430608954
211,3.830191963016777e-05
212,0.0025464466701845398
216,4.15306802950852e-05
223,0.08597711098426322
226,0.002288403851466361
227,0.00013813029105759294
229,0.0003499564763409485
232,5.7323074984187906e-05
234,0.0071083057386673466
235,0.002124636600305481
236,0.0009599620698238281
237,0.0010218042890910613
244,0.0045679382625020614
245,4.88378084196891e-05
246,0.00018544964045951446
248,4.899517997726871e-05
249,0.0016634698769397536
251,6.329005408396062e-05
252,0.0025337561485769947
253,0.0003362330632250448
256,0.006471486725662407
257,0.00027967433271725207
258,0.0029202423739847867
263,0.0006514464397374056
268,0.00014742915103325678
271,0.00038579188136869625
272,0.0005448459482194518
274,0.0009494162961882633
276,5.7632522747233975e-05
278,5.0110314390890654e-05
280,4.042660027994762e-05
281,0.004665114419645456
285,0.0033382221224763035
288,0.0029513750528632945
289,0.0009170927248585795
294,0.00012659004717584412
296,0.0061782910758653815
297,0.0003478234589112222
300,0.0030808245769923244
302,0.0004798538503301714
303,0.0002577886182752159
310,6.214755209561792e-05
311,0.0010134097777495749
312,5.7351291107243387e-05
314,0.0004216139390104762
315,0.0009481872429497837
319,0.004142817495541379
323,0.00011574947465882977
324,0.0019118922431478863
327,0.00127711927851805
333,0.0018016680443535308
334,4.8838189386792784e-05
338,5.825819858122884e-05
339,0.00042666740674383055
340,0.001332717488363606
341,0.0007718475449695852
344,0.0025929091552788735
348,0.0008366783442455931
349,0.005229404467721891
350,0.001967393349745474
354,0.0002681386554849341
358,0.0022922850345382974
364,0.000734349289830071
373,0.00012117036591359003
375,3.15451327402378e-05
376,3.6081194859130915e-05
377,0.0027652475456445115
379,4.7245107470978e-05
381,0.008203437616599623
382,0.0012790310062016947
388,0.0005582253066674475
390,0.0010107456835289912
394,0.00016603301061631544
396,0.0008670230339440055
399,0.0009810157142372802
402,6.23102947443108e-05
405,0.0011124813035667126
408,9.447610492555138e-05
409,0.0004820842587082435
414,5.7323074984187906e-05
415,5.699738276280296e-05
416,0.0009543060830973276
422,0.001721556254490017
426,0.01879675359438087
427,4.822799436173446e-05
429,0.0008257410643490482
431,0.0005047874423844159
432,0.002601202308067033
433,2.9725636996006124e-05
434,0.00011102961397222417
436,7.712458426386934e-05
437,0.005318298131105644
439,7.269566153870222e-05
442,0.0004012980406466507
443,0.0005304293546027626
444,0.006157393967700515
448,0.00044579949207700174
451,0.0003102915971796344
453,5.185425077820388e-05
458,0.0007114524220109035
459,0.005976867604383798
460,6.175995906442751e-05
462,0.0019329913613632776
464,0.0018101457711464598
466,0.0008965567817803986
467,0.0004762160938644478
471,0.0007009491631289797
476,7.086563905486883e-05
477,0.00138619380699893
480,0.004671535399166018
481,0.0006753142766258248
482,0.00555887089535091
489,8.494966010292476e-05
490,0.0031646376552956225
493,0.0002783420868093664
498,0.0001863106721969099
500,0.0015048407651867411
501,0.0007517171305590437
509,3.833153761162283e-05
510,0.0002727756474189367
511,0.0008447021416221044
512,6.214755209561792e-05
513,0.0015576431004366467
514,0.00024171205918532696
520,2.9032025135271423e-05
522,0.00012109454788537164
524,0.0006348796506998519
527,0.00041343615741155747
537,0.0003162864466424091
540,0.00018188469085897007
542,0.0041872133315393155
544,3.3031091437236095e-05
547,0.0023944233864158725
550,9.447610492555138e-05
551,5.989676451631209e-05
552,0.0021231070188900635
553,6.290422719066781e-05
556,0.0011379226550091062
559,0.002523918564192345
562,0.0025562916424975873
565,4.428044035859822e-05
568,0.0021030165013260376
573,0.0011345230548340558
574,0.00043019590894129546
578,0.0010425002870904246
580,0.00025891810639510346
581,0.0015378186636635365
582,0.0023289542804289516
583,0.001128743834052583
585,0.005338818941614003
586,6.581600988409655e-05
587,0.003351835648852663
588,0.00037065402507696415
593,0.0011529347002510759
595,0.005594764030823716
597,0.0038333044103040434
600,0.005521305450935787
602,0.0008847494578378844
604,0.0008868548429305421
605,4.301051986991669e-05
606,0.003611796194036225
608,5.699738276280296e-05
610,0.0005081650844383858
611,7.787218538990753e-05
614,0.00012209463566029786
616,0.0007316946305527529
619,0.0007552883576799265
622,0.021155353630154392
624,0.0003608271254205006
625,0.0001340401837785967
627,0.0005838712540917906
629,0.0007763387614452008
630,3.833153761162283e-05
631,0.0004433152771867352
632,0.0014780440111550122
633,0.06639577387488999
636,0.0002144744616290907
637,0.0004542552015903867
645,0.0044797146353018485
652,0.00034336553698517073
653,0.0004151103593144006
655,0.0012467630816808118
658,0.0015016490494276337
663,0.005081640721481776
668,0.0035275545582682095
669,0.0018330079364919604
670,0.00013012485358027413
674,0.00021722103140673997
675,0.0008988932393988692
676,0.017849473279920623
679,0.0003500113985465681
685,0.0010083024291133232
688,0.0004550510499418507
690,0.0010751429972719851
691,0.00041024366979436344
692,6.285024070627349e-05
696,6.44601726160213e-05
697,0.002182643461948331
700,0.0005377568332561036
