id,redemption_status
3,0.037522256
4,0.014767082
5,0.028440269
8,0.008622793
10,0.0069756564
12,0.006632078
13,0.004089369
16,0.0030515464
18,0.005875863
31,0.027303476
36,0.0005812894
37,0.00030317626
38,0.005485772
40,0.034268375
41,0.0017082097
44,0.02266651
47,0.008066626
49,0.0018153673
50,0.009622608
53,0.0092525575
57,0.00011230347
59,0.0013963798
60,0.0059186528
64,0.00021112447
67,0.0002605347
68,0.0032444166
70,0.01866579
73,0.01229023
76,0.0016822809
78,0.023023982
81,0.054759514
87,0.023023982
89,0.00039052716
94,0.006435096
96,0.023499642
98,0.016700137
100,0.00026983008
105,0.0076240953
108,0.0015969337
109,0.0050528618
111,0.0103817275
112,0.03335168
114,0.00979879
116,0.0069608744
119,0.08164813
120,0.00023162235
126,0.0088408515
127,0.00025700568
128,0.0024097702
132,0.0002454322
133,0.00026832163
138,0.00022059583
140,0.00028187627
143,0.0042111366
145,0.041902468
147,0.0016166954
148,0.0007251868
149,0.016706772
150,0.00029071353
153,0.00035033285
157,0.004170488
162,0.00026794738
163,0.0002605347
166,0.0327144
168,0.0039563146
173,0.025884308
174,0.0025340081
175,0.021487819
177,0.025439056
178,0.00030926193
185,0.00019915939
189,0.053632475
190,0.0002485268
191,0.00026055583
199,0.09280867
201,0.023234298
203,0.02018239
204,0.035948332
210,0.0035596173
211,0.00023784224
212,0.033011645
216,0.00030173332
223,0.0002799183
226,0.00036002038
227,0.00024973752
229,0.009373723
232,0.00023114232
234,0.00015285065
235,0.004771664
236,0.010886538
237,0.008623151
244,0.0043435553
245,0.0024048737
246,0.004872998
248,0.00019848828
249,0.048817743
251,0.00022589615
252,0.014485059
253,0.010062239
256,0.0071380055
257,0.00021417733
258,0.0031919992
263,0.0002446761
268,0.00031653498
271,0.0039224583
272,0.019917196
274,0.0026692357
276,0.00025791148
278,0.00041232634
280,0.00323702
281,0.044878308
285,0.00026991963
288,0.003703734
289,0.010184567
294,0.00025815726
296,0.005887292
297,0.0055595837
300,0.0003169221
302,0.008857195
303,0.0066859503
310,0.0037286067
311,0.017508868
312,0.00021690299
314,0.011395572
315,0.0112634925
319,0.00015144315
323,0.0002385781
324,0.034883656
327,0.026977107
333,0.027303476
334,0.0002118698
338,0.00028010734
339,0.0057951207
340,0.00015694508
341,0.00979879
344,0.00029998337
348,0.005240303
349,0.016661437
350,0.004449598
354,0.0058138217
358,0.020685822
364,0.0114822555
373,0.00023648911
375,0.0051312647
376,0.010997274
377,0.018438738
379,0.00019838271
381,0.0068968195
382,0.007284725
388,0.002961978
390,0.02190467
394,0.00051811157
396,0.004506936
399,0.016914375
402,0.00025350272
405,0.00029207318
408,0.00020854159
409,0.032911196
414,0.00022100931
415,0.0002438689
416,0.0035430354
422,0.0013412117
426,0.0002721829
427,0.0002549369
429,0.0060180514
431,0.00025468084
432,0.008123886
433,0.0050607016
434,0.00041060755
436,0.0002449226
437,0.013132916
439,0.0002048666
442,0.00463167
443,0.0042589786
444,0.0032808708
448,0.00022978632
451,0.0005541151
453,0.0002554588
458,0.0049077384
459,0.042670656
460,0.00022813464
462,0.00041020632
464,0.023462193
466,0.010518634
467,0.0015504513
471,0.011578143
476,0.011329681
477,0.05271525
480,0.0002894665
481,0.000247355
482,0.047753412
489,0.00019847201
490,0.03171363
493,0.0027081217
498,0.00022855702
500,0.007321933
501,0.0069756564
509,0.00025779987
510,0.0037978569
511,0.0005955813
512,0.00025560157
513,0.0073253163
514,0.0060538743
520,0.0024557787
522,0.00037182576
524,0.0027237856
527,0.0007383508
537,0.004621202
540,0.004056678
542,0.022868013
544,0.00024413038
547,0.00026795606
550,0.00026717264
551,0.0002589935
552,0.0023500558
553,0.00028160418
556,0.01078762
559,0.00022381292
562,0.0034788721
565,0.00027282123
568,0.0027128109
573,0.004863105
574,0.00078332087
578,0.010398231
580,0.0055786315
581,0.019243289
582,0.0018635305
583,0.008516592
585,0.010763913
586,0.00025664526
587,0.04425775
588,0.0073018377
593,0.0088408515
595,0.027859826
597,0.002217531
600,0.007408233
602,0.01145252
604,0.00030522523
605,0.00025664526
606,0.00019174552
608,0.00035787976
610,0.009896887
611,0.00024318951
614,0.0004255871
616,0.0073526483
619,0.0051386845
622,0.0034175501
624,0.01123131
625,0.005971764
627,0.011821467
629,0.008066626
630,0.0028231307
631,0.0014654428
632,0.022028346
633,0.11716315
636,0.0036290747
637,0.0065070125
645,0.038422994
652,0.008937215
653,0.01845789
655,0.005199858
658,0.0077470243
663,0.0006342841
668,0.009806566
669,0.00024350364
670,0.003501894
674,0.022494543
675,0.008412755
676,0.041905552
679,0.007858424
685,0.01078762
688,0.00019898817
690,0.005689367
691,0.00046300195
692,0.00023916592
696,0.0002366391
697,0.007118955
700,0.0031272913
702,0.0047372906
703,0.0006306439
707,0.0017082097
709,0.00022066882
713,0.0028306153
716,0.0075164023
717,0.009340387
720,0.0008216598
725,0.0075164023
726,0.00023697349
727,0.020450039
728,0.004872998
729,0.008177218
730,0.00019690735
734,0.014491733
737,0.00036589947
738,0.0048123393
739,0.008623041
744,0.00023162235
745,0.0002635613
747,0.00024513612
749,0.0037955842
752,0.00019355927
753,0.010462286
755,0.008812999
756,0.0015969337
757,0.006524808
758,0.00020505657
761,0.0185988
763,0.0003318957
766,0.0071098027
768,0.0019395973
770,0.0002640238
772,0.0021256993
781,0.004671903
783,0.0043195887
786,0.0030604766
788,0.004829316
790,0.029774519
791,0.00074947387
793,0.0002366391
797,0.00035149054
798,0.004056678
801,0.00024542634
802,0.006815092
804,0.00025880663
805,0.024996417
807,0.033906974
808,0.00020505657
811,0.014326852
818,0.011059355
822,0.0002875219
827,0.004630325
828,0.00026656376
834,0.0014029738
837,0.012319652
839,0.0015475552
844,0.0029265748
845,0.012885746
849,0.01810483
864,0.015234866
865,0.0028185342
866,0.00022116299
871,0.00021388958
876,0.010027241
877,0.008116505
887,0.0023102863
889,0.00025883748
890,0.00044938122
891,0.00027587815
895,0.00019337001
896,0.00025291825
898,0.00050698157
900,0.00023648911
903,0.01666104
905,0.00024129605
908,0.0030304731
914,0.01537974
917,0.0021819812
918,0.0152814
919,0.00018639435
920,0.0002075468
921,0.0030695582
926,0.028103812
927,0.00063701184
928,0.006528197
929,0.03761591
931,0.003282231
934,0.00028978486
937,0.00043322844
938,0.023958415
939,0.011868758
941,0.0103817275
943,0.0032601757
947,0.009446511
950,0.00038005025
952,0.0052513783
954,0.003005193
958,0.004132898
960,0.00031781496
961,0.00025883748
964,0.010890764
971,0.00022116299
972,0.00042175618
976,0.0068960125
980,0.00022790811
984,0.00022338866
986,0.003023875
989,0.0050607016
992,0.044684533
995,0.005824298
997,0.00028372588
1000,0.016989332
1005,0.00018547034
1006,0.03241763
1014,0.004711243
1015,0.0076147825
1021,0.0025833738
1022,0.041671675
1023,0.011005544
1025,0.019363182
1027,0.0034716818
1028,0.00025893818
1029,0.044954687
1033,0.00026983008
1034,0.00025988993
1037,0.00018212419
1040,0.007419318
1044,0.00021737252
1045,0.00067123945
1049,0.024528546
1051,0.017805973
1053,0.054443844
1054,0.002795852
1055,0.005887292
1056,0.043459106
1057,0.020857565
1058,0.008180181
1060,0.0034175501
1061,0.079043895
1067,0.00029651518
1069,0.00024182946
1073,0.00028876416
1075,0.0016215491
1080,0.00022830896
1081,0.019489625
1087,0.014478113
1090,0.0067934473
1092,0.026430115
1099,0.0012424185
1101,0.0016405641
1105,0.010558242
1107,0.0036295473
1111,0.011770746
1113,0.0056117205
1114,0.00872856
1117,0.005422436
1118,0.012096995
1120,0.025757119
1124,0.00025994692
1125,0.014456193
1133,0.0029794627
1137,0.00025884242
1143,0.0043633
1146,0.0006447284
1148,0.007858424
1149,0.00027990178
1152,0.002336674
1153,0.004330735
1155,0.0055447714
1157,0.00196143
1158,0.005312538
1161,0.0009595568
1162,0.01866579
1166,0.036204856
1171,0.098457485
1175,0.00023371162
1179,0.0002552784
1182,0.0108582005
1183,0.00019355927
1184,0.0018015167
1185,0.01211537
1186,0.0002632338
1187,0.0072515444
1192,0.01599431
1193,0.020523522
1194,0.0031488817
1197,0.0015282147
1198,0.0130868
1199,0.00024672612
1204,0.0023960492
1205,0.007703385
1208,0.00023992693
1209,0.00020096221
1210,0.0050878106
1212,0.0005362148
1215,0.007999032
1216,0.006790147
1217,0.016172769
1219,0.015048868
1223,0.00021388958
1224,0.006666837
1226,0.020685822
1233,0.01897583
1234,0.0127427885
1237,0.00026713876
1239,0.00030753398
1241,0.007200118
1246,0.00022954217
1247,0.0034193567
1248,0.005420551
1251,0.003879638
1261,0.00030261948
1263,0.0087171635
1264,0.008087726
1267,0.007220896
1268,0.022881597
1269,0.0006619968
1270,0.0039284523
1271,0.024528546
1273,0.00017420981
1276,0.0002580684
1277,0.019055646
1278,0.010869309
1280,0.00066184404
1282,0.007957511
1283,0.00039482286
1284,0.009969799
1285,0.0002826947
1289,0.002338025
1295,0.01606926
1298,0.09150407
1300,0.0015969337
1301,0.023883188
1306,0.00020178186
1314,0.014674566
1315,0.015195128
1317,0.035417587
1318,0.006024918
1320,0.0066926223
1321,0.0057991412
1322,0.019389356
1323,0.014703391
1325,0.0063335747
1326,0.024672296
1327,0.00046981993
1328,0.053711236
1329,0.008866803
1332,0.00017420981
1337,0.004056678
1338,0.016227966
1343,0.011787426
1344,0.0038011721
1349,0.004561987
1350,0.00026874765
1353,0.00034584402
1354,0.008580426
1355,0.013074907
1359,0.036936898
1366,0.00019848828
1367,0.009289215
1369,0.011461879
1373,0.012436382
1377,0.012429842
1378,0.0055595837
1381,0.052581575
1382,0.005362279
1384,0.005474249
1385,0.05293235
1386,0.015638437
1387,0.004337795
1390,0.00018094786
1392,0.011270351
1394,0.019292535
1400,0.008188634
1401,0.007236366
1410,0.0002445567
1411,0.0087228725
1413,0.014173445
1414,0.00019355927
1417,0.033647466
1423,0.0069428287
1427,0.017639207
1428,0.0082243085
1430,0.0076630027
1431,0.01684602
1432,0.00022670072
1440,0.010257462
1441,0.020838473
1450,0.053431816
1454,0.00025533972
1457,0.005824298
1458,0.0038622094
1459,0.0002589935
1460,0.001365489
1462,0.020026375
1468,0.007042803
1469,0.013479944
1470,0.0004268741
1472,0.0013537239
1475,0.0137605695
1476,0.022634078
1482,0.025492959
1487,0.018437142
1489,0.004056678
1492,0.0013458373
1494,0.009970876
1495,0.013163084
1496,0.0002246251
1497,0.00023662465
1499,0.00027036006
1507,0.00019402437
1511,0.0076740477
1517,0.0019127995
1518,0.00023257705
1519,0.016296774
1520,0.0074083596
1521,0.01504906
1523,0.0034561388
1527,0.0049790703
1528,0.039784376
1531,0.004011461
1534,0.038422994
1535,0.0015119986
1536,0.005532438
1539,0.007243585
1540,0.00022100931
1541,0.00354711
1543,0.0028423448
1545,0.006760914
1546,0.0056723873
1551,0.011850513
1552,0.025619563
1555,0.0055577573
1556,0.00018198707
1557,0.0001991611
1560,0.0034489313
1566,0.0007065948
1572,0.037974954
1574,0.0042589786
1575,0.010591355
1576,0.0036319466
1577,0.026582612
1581,0.00028329503
1586,0.0078111608
1587,0.00754306
1589,0.013504925
1590,0.0003199476
1592,0.02473178
1595,0.00028977852
1600,0.0067934473
1602,0.014132456
1610,0.009373723
1611,0.007461311
1612,0.006714992
1613,0.00025909574
1614,0.007398124
1618,0.00032126284
1620,0.02599154
1622,0.0030460085
1627,0.004083702
1632,0.00021992948
1633,0.012027879
1634,0.00025757874
1636,0.013017568
1642,0.0113257775
1643,0.005485772
1645,0.0525446
1651,0.05200804
1652,0.0114541985
1654,0.011578143
1659,0.008995582
1662,0.00912186
1665,0.00024251107
1666,0.05577291
1667,0.00027043713
1673,0.0065070125
1674,0.027665833
1677,0.00019996446
1679,0.0503741
1686,0.08197279
1687,0.0039224583
1689,0.002852632
1691,0.0002607514
1697,0.00023196358
1698,0.0051683662
1700,0.00024086668
1702,0.014671469
1703,0.02101279
1704,0.0413245
1708,0.031695895
1711,0.06824865
1712,0.0017190203
1713,0.00023384043
1716,0.021237548
1717,0.006204978
1720,0.012548094
1722,0.0034869285
1726,0.010788725
1727,0.020710435
1728,0.0002445567
1730,0.00028372588
1731,0.010532152
1734,0.00052359875
1735,0.004506936
1739,0.0016215491
1740,0.016644953
1741,0.0071216845
1742,0.0027438772
1744,0.0023983573
1748,0.00026650762
1749,0.0019114072
1750,0.00034607408
1751,0.00033936405
1752,0.00024860623
1753,0.0061999434
1754,0.0002609504
1755,0.00030634122
1757,0.0006159633
1759,0.014600344
1764,0.012483174
1765,0.00029182516
1766,0.042670656
1767,0.000217265
1769,0.0006828952
1770,0.005422436
1777,0.011796594
1778,0.00020137383
1780,0.0003518803
1783,0.008066626
1786,0.026385024
1788,0.00025137892
1793,0.0029896449
1794,0.00024867
1796,0.0034175501
1799,0.00028499714
1800,0.013912542
1801,0.0042989166
1803,0.0044723204
1805,0.014082939
1807,0.015522449
1808,0.028702546
1811,0.008087948
1815,0.006716659
1819,0.015910199
1820,0.034141034
1822,0.00021339724
1825,0.005971764
1826,0.005672557
1829,0.08883218
1830,0.003772174
1831,0.0004873677
1835,0.00022611443
1836,0.016536409
1838,0.008083015
1839,0.00026717264
1842,0.02018239
1846,0.012013473
1847,0.00838661
1848,0.05475519
1849,0.0031606308
1850,0.025672723
1852,0.003478639
1854,0.00016988357
1855,0.02061192
1856,0.0003234223
1858,0.055608824
1869,0.01866579
1872,0.030739663
1876,0.0030269946
1879,0.00020227712
1880,0.012922237
1882,0.006287977
1887,0.008425067
1888,0.038657095
1892,0.05047423
1894,0.00022275421
1895,0.0025429127
1898,0.015306909
1900,0.0023789306
1901,0.00077538396
1903,0.0002391933
1904,0.00025436707
1907,0.0074671786
